user_id,name,age,email,address,device_type,listening_time,subscription_type,subscription_category
1248,Gary Oliver,44,joannemclaughlin@example.com,"14430 King Stravenue Apt. 572, East Audreyberg, AK 19374",Mobile,3950,Family,Yearly
1249,Tammy Wright,37,austinharris@example.org,"Unit 1060 Box 2239, DPO AE 85222",Mobile,4633,Premium,Monthly
1250,Lauren Norman,44,curtisthomas@example.org,"449 Claudia Turnpike Apt. 134, East Marie, NE 08739",Desktop,5269,Family,Monthly
1251,Nicholas Powell,44,brownjohn@example.org,"89282 Rita Isle, North Jamesberg, MP 16645",Desktop,2664,Free,Yearly
1252,Gail Kline,61,laracrystal@example.org,"33740 Brandon Throughway, New Annmouth, SC 33137",Desktop,3189,Premium,Yearly
1253,Tanya Singh,44,gary82@example.org,"7018 Pitts Circle, Robertview, WA 91669",Desktop,7082,Free,Monthly
1254,John Perry,44,jason25@example.net,"890 Jade Center Suite 680, Lyonsburgh, TN 59424",Desktop,8509,Premium,Yearly
1255,Jared Rodriguez,52,rosariorhonda@example.com,"48220 Beth Mountains Suite 054, Adammouth, CO 97700",Mobile,9860,Family,3 Month
1256,Melissa Allen,44,megan61@example.com,"35687 Martin Streets Suite 629, South Christinaview, NC 72025",Mobile,4027,Free,Monthly
1257,Stephanie Howard,44,heather71@example.net,"3516 Smith Summit Apt. 188, Leslietown, MO 62062",Tablet,1057,Premium,Yearly
1258,Kenneth Mitchell,70,mwilson@example.com,"651 Garcia Mill, West David, TX 66625",Tablet,4464,Free,3 Month
1259,Timothy Bright,44,susanstephens@example.org,"472 Michael Vista, New Larry, VT 15454",Desktop,3758,Premium,Yearly
1260,Kimberly Foster,25,bdodson@example.net,"55469 Anne Club Apt. 791, Sandramouth, DE 10466",Desktop,3849,Premium,Yearly
1261,Zachary Jackson,44,efuller@example.com,"791 Tony Knolls, New Ronaldbury, VT 71974",Desktop,2993,Free,3 Month
1262,Joseph Rios,44,thomas30@example.net,"96926 Nicholas Overpass Apt. 353, Hullside, PA 95994",Mobile,272,Premium,Monthly
1263,Kayla Evans,44,parkerfrederick@example.com,"02522 Espinoza Islands Suite 494, East Jeffreyport, CA 31264",Mobile,778,Free,3 Month
1264,Kimberly Johnson,50,clarkjames@example.com,"1237 Gordon Trail, Port Bonnieside, VT 79777",Tablet,2005,Premium,Yearly
1265,Troy Bartlett,21,uortiz@example.com,"17430 Paul Circle Apt. 425, Heatherburgh, AS 23728",Mobile,9277,Free,3 Month
1266,Brandon Smith,44,lperez@example.net,"2766 Michael Common, New Jamesmouth, HI 12741",Mobile,9235,Premium,Yearly
1267,Jennifer Wagner,44,rshepard@example.com,"40431 Jones Parks Apt. 041, Marioview, GA 01450",Desktop,2040,Free,Monthly
1268,Amber Torres MD,70,zwilliams@example.org,"045 Knox Turnpike Apt. 255, Kingport, DC 06871",Desktop,242,Free,Yearly
1269,James Wilkinson,69,robert02@example.net,"31312 James Fall, North Ann, GA 63674",Desktop,2504,Family,Yearly
1270,Robert Sanders,58,linda16@example.org,"0286 Flowers Park, Davisburgh, MO 96644",Desktop,7867,Premium,3 Month
1271,Sharon Ramirez,44,mclaughlinkurt@example.net,"5624 Desiree Falls Suite 027, New Sarahtown, NV 84838",Mobile,7815,Family,3 Month
1272,Keith Jennings,44,danielphillips@example.com,"254 Gregory Mount Apt. 487, Patriciamouth, FL 19323",Desktop,1539,Free,3 Month
1273,Julie Saunders,44,martinezthomas@example.org,"932 Jackson Freeway Apt. 345, Micheleberg, PR 51318",Tablet,5123,Premium,Yearly
1274,Marcus Contreras,44,vpotter@example.com,"311 Julian Lakes Suite 736, East Sarah, CO 90192",Mobile,3265,Family,3 Month
1275,Angela Gomez,28,ghobbs@example.org,"PSC 0271, Box 2735, APO AA 04179",Mobile,2089,Family,3 Month
1276,Joshua Mccullough,62,garciakaitlin@example.com,"28019 Craig Island, Johnsonshire, NV 80096",Tablet,7295,Premium,Monthly
1277,Mark Evans DDS,44,eshannon@example.com,"332 Espinoza Rapids, Morrisfurt, WA 49162",Desktop,2884,Premium,Monthly
1278,Diana White,23,gcarroll@example.org,"6262 Bush Lakes, East Georgefort, OH 34681",Tablet,292,Premium,3 Month
1279,Jennifer Estrada,67,betty52@example.net,"8143 Lori Trace Suite 680, North Lisa, ME 75127",Mobile,718,Premium,Monthly
1280,Donna Salazar,50,michelle33@example.org,"36639 Heidi Trafficway, New Michelehaven, UT 39266",Mobile,9959,Free,Yearly
1281,Colleen Parks,59,rachel10@example.com,"991 Robert Grove, West Michelle, KS 91700",Mobile,4818,Premium,3 Month
1282,Jerry Mercado,44,steinerin@example.net,"834 Joseph Points, Benjaminchester, WV 89441",Desktop,7442,Free,Monthly
1283,Kimberly Price,25,perezanthony@example.net,"9347 Daniel Row Suite 473, East Matthew, ND 25075",Mobile,4003,Premium,3 Month
1284,Allison Mitchell,21,robertsellers@example.net,"50189 Christopher Club, Port Danielbury, VA 27969",Mobile,6698,Family,3 Month
1285,Cheryl Duran,44,pamela76@example.net,"12219 Hernandez Islands, West Scottport, PW 95517",Tablet,7067,Premium,3 Month
1286,Brian Hendrix,44,phillipharris@example.com,"012 Johnson Groves Suite 029, Port Katherineville, HI 05837",Desktop,8205,Premium,Monthly
1287,James Miller,44,tmorales@example.net,"454 Welch Ridges Apt. 015, Meganland, DE 86795",Mobile,890,Premium,Yearly
1288,Elizabeth Mcdonald,34,davidcruz@example.org,"8390 Weber Ford, New Billyborough, PA 30792",Mobile,6620,Free,Monthly
1289,Wendy Lopez,22,petersonchristopher@example.com,"27878 Rodney Mall Suite 198, Bryantmouth, DE 54617",Desktop,7380,Premium,Monthly
1290,Marissa Allen,21,leemargaret@example.com,"43557 Shelia Via Apt. 073, Cassandramouth, NE 51108",Desktop,414,Premium,3 Month
1291,Marc Richardson,21,ebrown@example.org,"95774 Emily Squares Apt. 867, Michaelland, DE 49834",Desktop,4211,Premium,Yearly
1292,Timothy Jensen,44,ricky73@example.net,"72192 Sean Junctions, Valdezhaven, TN 27354",Desktop,3433,Family,Monthly
1293,Allison Mcfarland,44,thomasluis@example.org,"57463 Thomas Drives, Lake Shane, NH 78724",Tablet,4437,Free,Monthly
1294,Stacey Davis,35,janegeorge@example.com,"577 Bryant Club, New Edwardview, OK 97459",Desktop,3600,Family,Monthly
1295,Joshua Wallace,44,ryan58@example.org,"PSC 5956, Box 1116, APO AP 88037",Mobile,4604,Premium,3 Month
1296,Daniel Wright,29,nelsonkeith@example.org,"PSC 8521, Box 6962, APO AA 03368",Tablet,7662,Free,Yearly
1297,Stacy Davis,44,samanthabrown@example.com,"7432 Lee Fork Suite 269, Crystalborough, SD 91495",Mobile,9889,Premium,Yearly
1298,John Herrera,44,rodriguezbrenda@example.com,"Unit 6966 Box 6556, DPO AE 99749",Desktop,3098,Free,Monthly
1299,Gary Page,29,griffithbrooke@example.net,"5296 Jacob Shores Suite 123, East Charlesport, WI 25954",Mobile,3597,Free,3 Month
1300,Amanda Mitchell,44,lori56@example.com,"49172 Johnson Port, East Anthony, ID 11714",Mobile,6768,Premium,Monthly
1301,Richard Martinez,32,mark88@example.com,"7552 James Radial, Samanthafurt, OK 94490",Tablet,547,Free,3 Month
1302,Henry Morrison,34,terriayala@example.net,"Unit 4941 Box 2545, DPO AE 79037",Mobile,3153,Premium,Monthly
1303,Brian Stout,40,martincody@example.com,"179 Nicholas Port Apt. 788, New Howardshire, MH 64775",Tablet,222,Free,Yearly
1304,Mark Crawford,44,johnsonmichael@example.org,"006 Thompson Street Suite 209, Lake Michaelafurt, CT 67597",Desktop,3849,Family,Monthly
1305,Julie Miller,37,ericahaas@example.org,"3448 Adams Rapid Suite 162, South Davidburgh, IA 59097",Desktop,4454,Family,Monthly
1306,Brian Morris,29,phelpswendy@example.org,"86436 Peter Via Suite 930, North Dennis, AS 23272",Desktop,2372,Family,Yearly
1307,Dana Turner,49,patrick85@example.org,"0793 Debra Stream, Shieldshaven, AR 35896",Tablet,7594,Premium,Monthly
1308,Matthew Williams,56,qcarson@example.net,"PSC 6155, Box 4999, APO AP 34834",Desktop,2249,Premium,3 Month
1309,Stacey Castaneda,44,misty85@example.com,"715 Yolanda Plains Suite 916, Angelaview, GU 87184",Mobile,4589,Premium,3 Month
1310,Kaylee Robles,44,sabrina26@example.net,"5180 Wade Mall Suite 214, North Andrewfort, AS 04903",Desktop,2063,Family,Yearly
1311,Gregory Johnson,44,ortegasara@example.org,"100 Craig Motorway, West David, ND 50838",Mobile,7867,Premium,Yearly
1312,Kenneth Roberts,44,james15@example.com,"713 Rojas Cove, Port Johnbury, IL 42313",Tablet,7272,Free,Monthly
1313,Jennifer Horton,44,andrew57@example.com,"435 Zachary Unions, West Crystalton, NE 09904",Desktop,3704,Family,Yearly
1314,Jason Taylor,44,justin62@example.com,"585 Jeanne Estates, Mooremouth, ND 34537",Mobile,9602,Free,Monthly
1315,Jeff Potter,44,rodrigueznatasha@example.org,"17643 Escobar Curve, Stephenfort, FM 02111",Desktop,1151,Family,3 Month
1316,John Thompson,63,jerrycarpenter@example.org,"35842 Micheal Rapid, Lake Jackstad, IA 50552",Mobile,6956,Premium,Yearly
1317,Sarah Oneill,44,shieldsnathaniel@example.net,"59154 Liu Cove, Lake Derrickfurt, OK 49748",Mobile,833,Premium,3 Month
1318,Andrew Taylor,44,singletonmelissa@example.com,"076 Bauer Way, Port Miguelfurt, LA 33877",Mobile,7633,Family,Yearly
1319,Jennifer Taylor,33,heidigeorge@example.com,"3608 Cody Junctions, East Steven, KS 53939",Mobile,474,Family,Monthly
1320,David Mendoza,44,hthomas@example.org,"USS West, FPO AE 87717",Desktop,9797,Free,3 Month
1321,Jessica Bowman,43,reneeerickson@example.net,"058 Shannon Orchard, Jeremyton, IA 25730",Mobile,6923,Premium,Yearly
1322,Steven Smith,44,justinedwards@example.net,"0685 Barnett Islands, Boydfurt, NH 42154",Desktop,803,Premium,Yearly
1323,Michelle Gomez,70,patrickdavis@example.net,"21239 Zachary Plains, Stephanieberg, OK 95089",Mobile,7394,Family,Monthly
1324,Maureen Hayes,19,christopher89@example.com,"2075 Richard Branch Apt. 124, Walkerfort, PA 75858",Tablet,6608,Family,3 Month
1325,Brent Vaughn,55,meganestrada@example.org,"05329 Lori Ports, New Kevinmouth, VI 87799",Mobile,1892,Premium,Monthly
1326,Carla Cole,64,libarra@example.net,"398 Hernandez Forest Apt. 230, Lisashire, SC 55937",Desktop,5156,Free,3 Month
1327,Timothy Harrington,44,williamrich@example.net,"86598 Harris Dale Apt. 336, Washingtonland, NM 77803",Mobile,9831,Premium,Yearly
1328,Jill Hill,37,clindsey@example.org,"PSC 4930, Box 0472, APO AE 81819",Tablet,3193,Premium,3 Month
1329,Kelly Ryan,66,xrangel@example.com,"Unit 7220 Box 1586, DPO AP 97107",Desktop,5345,Premium,Yearly
1330,Diane Larson,44,kclark@example.net,"PSC 5315, Box 5771, APO AA 37364",Desktop,2688,Family,Monthly
1331,Melanie Sanders MD,48,michellestafford@example.net,"4582 Kelly Harbors, New David, PA 62175",Tablet,6838,Premium,Monthly
1332,Anthony Mendoza,44,iwade@example.com,"234 Patricia Mountains, South Melanie, NJ 86960",Desktop,5605,Premium,Yearly
1333,Jessica Robinson,30,aaronhoward@example.net,"859 Reed Radial Suite 437, East Susanberg, AS 24653",Mobile,8257,Free,Yearly
1334,Thomas Walker,44,kellywilson@example.net,"0421 Jake Turnpike Apt. 761, Amberbury, MN 88646",Mobile,2938,Premium,3 Month
1335,Roy Clark,44,nwilliamson@example.com,"Unit 1394 Box 7927, DPO AE 72952",Desktop,1304,Premium,3 Month
1336,Jessica Chen,44,joshuabrown@example.org,"1086 Jones Hollow, Port Cody, MA 02391",Desktop,9484,Premium,3 Month
1337,Monique Best,49,heatherroberts@example.org,"USNS Walker, FPO AP 58982",Desktop,1291,Premium,3 Month
1338,Cameron Richardson,44,ronald30@example.net,"506 Mary Cape, South Jennifer, ME 97574",Desktop,3909,Premium,Monthly
1339,Maria Valencia,44,chelseaross@example.net,"866 Stewart Corners, East Michael, ME 28204",Tablet,9194,Family,Monthly
1340,Elizabeth Anderson,35,bturner@example.net,"7543 Brenda Walk Suite 067, New Amandabury, MD 08658",Mobile,350,Premium,3 Month
1341,Shawn Black,44,jesusdiaz@example.net,"8047 Ellis Locks Suite 073, Port Ashley, CA 49244",Desktop,9215,Family,Yearly
1342,Mary Stevens,43,cobbjennifer@example.net,"3377 Stephens Island Suite 816, Thompsonside, AR 17750",Mobile,6186,Family,Monthly
1343,Keith Robinson,30,roy23@example.net,"483 Adriana Squares, Howardberg, VT 85336",Mobile,779,Premium,Monthly
1344,Jennifer Hunter,44,thompsondiana@example.net,"13787 Anne Inlet, Elizabethmouth, CT 40534",Mobile,4957,Free,Yearly
1345,Kaitlyn Taylor,29,rprice@example.com,"824 Katie Lane, West Caitlyn, OK 99064",Tablet,9663,Premium,3 Month
1346,Leslie Garcia,44,heatherwilson@example.com,"942 Amanda Orchard, Lawrenceview, TX 98059",Tablet,4932,Family,Yearly
1347,Brian Zuniga,28,taylorgarcia@example.com,"38142 Stephanie Tunnel, Kimberlyview, OH 25896",Tablet,3948,Premium,Yearly
1348,Manuel Tate,46,pamela67@example.org,"913 Roberts Hollow Suite 685, Port Sarahfurt, WY 70052",Desktop,7029,Premium,3 Month
1349,Tracy Mclaughlin,44,bellkathy@example.org,"203 Wang Inlet, Bakerberg, HI 11460",Tablet,1396,Premium,3 Month
1350,Kimberly Higgins,64,heather50@example.com,"5232 Becker Bridge, New Laura, WV 23178",Desktop,8556,Free,3 Month
1351,Jamie Beck,44,nicholashatfield@example.org,"023 Ford Row, Jessicaborough, HI 91962",Mobile,1812,Premium,3 Month
1352,Alicia Valdez,44,whitemegan@example.net,"3645 Phillips River, Wrightbury, OR 80847",Desktop,8020,Premium,Monthly
1353,Matthew King,68,halljeffrey@example.net,"5736 Amanda Extensions Suite 698, North Nicole, SD 86751",Desktop,5511,Family,Monthly
1354,Amanda Williams,52,veronica23@example.net,"9784 Hayley Alley, South Amy, AK 37519",Tablet,1731,Free,3 Month
1355,Jessica King,59,bakerdave@example.com,"1131 Fletcher Squares, Lake Cindybury, GU 62215",Tablet,4085,Family,Monthly
1356,Christina Little,44,alexanderking@example.com,"28972 Reginald Route, Lisaland, MA 61769",Mobile,2986,Premium,3 Month
1357,Lisa Andrews,44,nsmith@example.net,"87833 Anthony Field Suite 792, West Theresaside, TX 01469",Mobile,7068,Free,3 Month
1358,Katherine Mccormick,44,mitchellmakayla@example.com,"47015 Joseph Freeway, Griffithshire, FL 61881",Desktop,7792,Premium,Yearly
1359,Levi Murphy,44,rsmith@example.net,"9451 Robert Ford Suite 422, Meghanton, KS 40429",Mobile,9354,Family,3 Month
1360,Stuart Cunningham DVM,44,uoconnell@example.net,"680 Calhoun Burg, Lake Emilymouth, MD 43271",Tablet,1226,Free,Yearly
1361,Rodney Adams,50,gregoryford@example.net,"21126 Sandra Dale Suite 065, East Shannon, PA 58481",Desktop,1944,Premium,Monthly
1362,Mallory Griffin,65,ggomez@example.net,"875 Moss Villages Apt. 760, Sanchezfort, SD 55727",Desktop,677,Free,Monthly
1363,Nicholas Wheeler,44,josehernandez@example.net,"930 Ryan Garden, Port Tracyborough, MA 94060",Tablet,1214,Free,Yearly
1364,Gina Smith,59,louis48@example.com,"920 Mendoza Motorway, Myersfurt, ME 91603",Desktop,2318,Family,Monthly
1365,Adrian Bennett,44,hrodriguez@example.org,"1414 Bridget Heights Suite 515, Elliottside, OH 45340",Mobile,8332,Free,3 Month
1366,Mary Winters,44,watkinsbeth@example.net,"797 Todd Ramp, Lake Lisaberg, MH 06836",Desktop,3193,Free,3 Month
1367,Isaac Cook,44,davidvalenzuela@example.com,"842 Jay Village, Lake Josephmouth, IL 07817",Mobile,5158,Family,Yearly
1368,Richard Booker,44,jasonpittman@example.net,"68598 Sarah Cape Apt. 078, Nelsonbury, WA 36026",Mobile,5066,Premium,3 Month
1369,Crystal James,32,thompsoncarrie@example.org,"536 Anita Drives Suite 329, West Julie, MH 67721",Desktop,8062,Premium,3 Month
1370,Brian Ramirez,44,moorematthew@example.net,"77316 Richards Flats Suite 381, Taylormouth, NH 72840",Tablet,1551,Premium,3 Month
1371,Diane Mendez,24,dunnstephanie@example.com,"991 Matthew Ville, Villarrealmouth, SD 48530",Desktop,1287,Family,Yearly
1372,Beth Mcgee,52,smithheather@example.org,"5959 Griffin Extension, Danielview, MA 89867",Desktop,7580,Premium,Yearly
1373,Douglas Carr,44,kelly35@example.net,"9216 Sanders Garden, Port Ericshire, NJ 01127",Tablet,8987,Premium,3 Month
1374,Michelle Allen,44,paul45@example.com,"18241 Stephanie Landing Suite 756, Phelpsburgh, UT 80353",Tablet,5728,Premium,Monthly
1375,Scott Richardson,25,lopeznicole@example.net,"469 David Forest, Lake Katherineborough, PW 20449",Desktop,5156,Family,3 Month
1376,Jacob Smith,44,reyessarah@example.com,"43366 Jeffery Crest, Waltonborough, RI 29746",Mobile,3542,Family,3 Month
1377,Christina Burns,44,rduran@example.com,"39020 Holmes Walks Suite 924, Brianside, WV 47701",Tablet,7545,Free,Yearly
1378,Tina White,44,kelseyzimmerman@example.org,"08382 Barbara Lane, Port Carolineport, SC 58606",Mobile,8393,Family,3 Month
1379,Edward Ortiz,44,judith31@example.com,"813 Thomas Extensions, South John, FL 10917",Mobile,6262,Family,3 Month
1380,Sarah Saunders,33,sjimenez@example.com,"PSC 3040, Box 7601, APO AE 40694",Tablet,3042,Free,Yearly
1381,Amy Suarez,44,elizabeth71@example.com,"98668 Stephanie Vista, Toddstad, WA 66166",Tablet,2705,Free,3 Month
1382,Richard Brown,42,brianhodges@example.org,"PSC 7719, Box 3703, APO AP 85872",Tablet,483,Family,Yearly
1383,Kenneth Jones,26,nicholas29@example.org,"397 Soto Bypass Suite 423, Harperview, ID 87958",Tablet,2715,Premium,Monthly
1384,Pamela Freeman,44,arichardson@example.net,"350 Hodges Ramp Apt. 751, Lake Sarashire, GA 46480",Mobile,6715,Free,3 Month
1385,Ronald Horton,44,mary10@example.org,"03975 Tracey Fork Apt. 106, East Heidi, ME 58498",Tablet,2666,Premium,3 Month
1386,Brandi Little,52,vincentrebecca@example.com,"31918 Matthew Springs, Trevorborough, UT 79800",Mobile,4376,Free,3 Month
1387,John Boyer,65,charlesjacobson@example.com,"729 Webb Village, Emilymouth, TX 77940",Desktop,3853,Free,Yearly
1388,Stephanie Barker,44,christopherstewart@example.net,"141 Romero Tunnel, Jamestown, DE 83542",Mobile,6667,Premium,Monthly
1389,Brittany Powers,44,hamiltonpeter@example.org,"15884 Anderson Squares, Jacksonton, CO 68325",Desktop,2187,Premium,3 Month
1390,Jessica Wilson,19,lopezalison@example.org,"1335 Jordan Villages, Reynoldston, MA 31486",Desktop,9190,Family,3 Month
1391,Elizabeth Fuller,56,michaelgilbert@example.com,"Unit 1704 Box 4368, DPO AA 12215",Tablet,8932,Free,3 Month
1392,Brianna Mcbride,44,qromero@example.com,"656 Bowers Neck, East Stephanie, NH 07149",Mobile,8093,Family,3 Month
1393,Christopher Brown,68,nicolemartin@example.com,"9987 Garcia Parkways Apt. 348, New Thomasbury, NC 62055",Mobile,5924,Free,Yearly
1394,Amanda Boyle,67,thomas19@example.com,"52429 Barrett Valleys, West Christophershire, AR 74304",Desktop,8563,Premium,3 Month
1395,Christian Jones,44,michelle47@example.net,"Unit 9042 Box 9601, DPO AP 81455",Tablet,6038,Family,Yearly
1396,Jennifer Brown,44,smann@example.net,"527 Angela Estates Suite 629, Lake Kelsey, WY 55598",Mobile,150,Free,Yearly
1397,Miranda Reyes,41,bgrant@example.com,"Unit 6330 Box 8417, DPO AP 27593",Desktop,2362,Premium,Yearly
1398,Christopher Baker,44,ryan24@example.org,"38656 Hill Forges, Martinezville, IA 67132",Mobile,2498,Family,Yearly
1399,Haley Garcia,66,aklein@example.net,"58580 Laurie Road Apt. 531, West Sophia, CT 26601",Desktop,5592,Family,3 Month
1400,Anthony Ortega,35,hallmatthew@example.net,"PSC 5703, Box 1030, APO AP 10961",Mobile,1304,Premium,Yearly
1401,Jessica Brown MD,44,adamsthomas@example.net,"46930 Christina Throughway Apt. 301, Staceyside, SC 59909",Mobile,2646,Premium,Yearly
1402,Curtis Cooley,44,lewiscatherine@example.org,"89447 Sabrina Ports Suite 296, Davidmouth, VT 11470",Tablet,658,Premium,Monthly
1403,Sandra Richard,55,jerry43@example.org,"2639 Monroe Trail, Lake Heather, TX 11209",Desktop,2602,Premium,3 Month
1404,John Wilson,44,kim25@example.net,"32610 Small Field, West Roberta, WA 16630",Tablet,9004,Free,3 Month
1405,Matthew Pittman,44,clarkjustin@example.net,"132 Rojas Junction, Samuelview, IL 90763",Desktop,7561,Premium,Monthly
1406,Seth Nelson,44,rachael58@example.org,"802 Walter Square Suite 992, Pricechester, VT 44278",Mobile,9904,Free,3 Month
1407,James Mendoza,32,roweerin@example.net,"26958 Hardy Green, Port Kathrynmouth, LA 24033",Tablet,4290,Free,3 Month
1408,Nathaniel Greene,44,eugenewalker@example.org,"23051 Doris View Suite 203, Barbaraland, VI 05468",Desktop,4400,Premium,Yearly
1409,Robert Schwartz,44,qwaters@example.com,"58250 Reed Loaf Suite 959, Lake Debra, WY 89064",Tablet,7982,Family,3 Month
1410,Anthony Ruiz,44,janice62@example.org,"2386 Kelly Ferry Apt. 582, Mitchellview, OR 54541",Desktop,1273,Premium,Yearly
1411,Brandon Crawford IV,44,osbornebryan@example.com,"679 Barrett Radial Suite 746, Thomasside, CT 52785",Desktop,9565,Free,Yearly
1412,Brad Lewis,59,lindsaywagner@example.com,"836 Allen Greens, Gallaghermouth, NY 82454",Desktop,7369,Free,Monthly
